Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2016-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
"Macao SAR, China",MAC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.2994237589,0.3978245354,0.5266786355,0.5635469494,0.6497724316,0.6380165289,0.6932490444,0.7261130521,0.7113512055,0.6876278994,0.8181452368,0.89551404,0.9085228211,0.8846803378,1.0684134903,1.1966617381,1.0289042962,1.2638134978,1.7090423908,1.7047183356,2.14447928,2.1223588548,1.855136229,2.5105898982,2.1329387462,2.4758458183,2.8342151048,3.0117462925,2.8707106968,2.9570289296,2.8745993579,2.9575461996,2.8730409556,3.0856662018,3.2759205989,3.1198015354,3.4929756114,3.6400246583,3.7387096774,3.6028045731,3.7866531452,3.8504136155,3.4343709054,3.4086730234,3.7663237959,3.9243211029,3.4015421239,3.1313146269,4.5180218186,5.0777687211,3.7107192692,4.3130759747,4.0761757234,3.8151115383,,,
St. Martin (French part),MAF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.2953579882,0.297097241,0.2351207476,0.2936097423,0.3188008813,0.2990543657,0.3740485871,0.3615857768,0.3670545484,0.3714217546,0.4547284845,0.5004944799,0.4808131764,0.5638732707,0.6375983405,0.6223046883,0.6323048722,0.6796851716,0.6834373204,0.8144276128,0.7943500322,0.7710480059,0.8096041854,0.8245070619,0.8062763629,0.7906496213,0.8179165267,0.853839456,0.8813682169,0.935865846,0.9435679047,0.9829107455,1.0066851862,1.0723265745,1.1081478155,1.1182492131,1.1320278426,1.140636752,1.1324134175,1.1579539054,1.171137629,1.2893616259,1.2951880326,1.2599026555,1.4392310545,1.506360785,1.5452295582,1.6209317358,1.6873755683,1.6548060382,1.7428327793,1.773196878,1.9016393915,1.7504819493,,,
Monaco,MCO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6588162439,4.2228462578,3.2755619073,3.0452741545,3.141359221,1.9427772037,1.7166794607,1.2347339636,0.9652142328,1.0229133611,1.1001823872,1.187528267,1.2637301624,1.3616663055,1.3930719241,1.3081380298,1.3383631532,1.2762906369,1.3846301773,1.4153027568,1.3835523845,1.3983495037,,,
Madagascar,MDG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0783828045,0.0680943353,0.0739884402,0.0842129168,0.0860461325,0.0966134238,0.0979013393,0.138895339,0.1464986946,0.132919321,0.1477661987,0.1518796654,0.1851332126,0.1502198356,0.1614217737,0.223628345,0.1274105914,0.1054681707,0.1232843248,0.133181546,0.1848904181,0.1142940598,0.110160809,0.0689814351,0.0894634963,0.1058094423,0.1111064023,0.1218457989,0.1186626986,0.0831211468,0.0822597378,0.0869113124,0.0819281046,0.0814962103,0.0973010687,0.0940429329,0.0982610952,0.1151596397,0.1175205685,0.1256544582,0.1190129878,0.1072831976,0.0738394395,0.0986640109,0.1017729916,0.0952316828,0.089405156,0.0937051311,0.0947721255,0.0864161986,0.0928947569,0.1067342219,0.1195811646,0.1342059958,,,
Maldives,MDV,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,0.0307337719,0.0297231138,0.0287119178,0.027754651,0.0537549291,0.0782532614,0.1014068927,0.1478658844,0.1913820661,0.2780101338,0.290971349,0.2806471173,0.291266212,0.3208504681,0.3482229057,0.4110085947,0.3972933975,0.4543730222,0.5757389646,0.6560229358,0.6784757709,0.9872692308,0.8182561983,0.8082367347,0.9778666667,1.1056984733,1.2501136364,1.1095719557,1.5060892857,1.5770664336,1.5823356164,2.0001818182,1.664625,2.1390833333,1.873482866,2.2794864865,2.238025788,2.3298618785,2.4548527778,2.4479972752,2.5289655172,2.8002545455,2.668605598,,,
Middle East & North Africa,MEA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.9686917624,0.9914173768,1.0624464408,1.1869811169,1.3441336208,1.5553612147,1.7220851885,1.7826263894,2.0691224,2.2716438692,2.3336707845,2.550892438,2.6665377231,3.0701043878,3.02840606,2.9047199963,3.3321870377,3.4071592353,3.4843957534,3.5529381369,3.4903113452,3.281653082,3.2090747118,3.3130820468,3.4341700448,3.5207286094,3.6375788166,3.5767711129,3.7098717616,3.7284843928,3.7307555569,3.8459711843,4.0359388318,4.2847542636,4.3963282255,4.1851298747,4.0917245326,3.8886516893,4.1857423533,4.3800375351,4.6754580548,4.6619942315,4.6363339766,4.8505604118,5.1457447534,5.2891804182,5.4864398265,5.4483032089,5.7559924317,5.8895473153,5.9873451905,5.9118199972,6.2301537742,5.9723737371,,,
Mexico,MEX,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.6533822894,1.6577498041,1.5697444181,1.5823054096,1.716861446,1.6862777237,1.7589437769,1.899698633,1.9223142404,2.0285790288,2.1924532988,2.3518283019,2.3875103742,2.5189301131,2.6232265781,2.7019188779,2.9405645029,2.9974268273,3.3721646628,3.5585677267,3.8720606464,4.0102451361,4.2018764268,3.7559687049,3.6664086984,3.73113507,3.7314567378,3.8147309009,3.7345593643,4.3131204832,3.6712232689,3.736513261,3.6886850004,3.6358080399,3.7569632364,3.4766754185,3.5503843818,3.6665197459,3.7544384678,3.7782206507,3.7205882991,3.7954523754,3.7115515038,3.7975916624,3.8035813246,3.9676193457,3.9978427201,4.0557620374,4.1269881079,3.8572123819,3.7529255074,3.8780269435,3.9393729203,3.9486152465,,,
Marshall Islands,MHL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0078435518,1.0589303026,1.1138674011,1.2454846959,1.3050596121,1.2937279498,1.2842383797,1.276785887,1.3418782019,1.2674936631,1.4763328924,1.5459527825,1.616936025,1.6183632352,1.6900564581,1.6201352338,1.7602726575,1.8990524781,1.8959613948,1.9624242656,1.9584191653,1.9542071906,1.949680041,1.9451369681,,,
Middle income,MIC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.1114038758,0.9554617521,0.8975738437,0.9045046292,0.9283057677,0.9829189459,1.0365259875,0.9976138196,1.0666197512,1.1562955124,1.2958695065,1.3811571654,1.4251814472,1.4924503174,1.5125727191,1.5947029564,1.6593768207,1.7374319752,1.8407882564,1.883721121,1.8571012914,1.833410499,1.9056169313,1.936825808,1.9954645828,2.078269766,2.1279231015,2.2002502628,2.2807457068,2.3023075357,2.2635387895,2.3177691463,2.3658579587,2.3368385937,2.2815901616,2.3264666213,2.3573243064,2.3152580904,2.2591659805,2.2698116402,2.2962647515,2.3142403856,2.3470013993,2.5653623464,2.7524127422,2.8677753135,3.0219232118,3.1252662125,3.2516282307,3.2912914196,3.5501572638,3.7882279921,3.8822791586,3.8536678206,,,
"Macedonia, FYR",MKD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4512559983,5.2627684328,5.3519437266,5.54871147,5.9958719361,5.3999172314,6.3628735809,5.8635699788,5.9960855863,5.93515682,5.3901324292,5.5600651729,5.4903073128,5.5214279351,5.3428909848,4.6279311913,4.5746818173,4.2246051328,4.1711610939,4.5440604718,4.3310674779,4.0022108106,,,
Mali,MLI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.022989591,0.0220477477,0.0258941544,0.0323463033,0.0319811154,0.0355604801,0.0338340615,0.0392007077,0.034254227,0.0275271603,0.0339020915,0.0376131684,0.0399659437,0.0427881689,0.0477927489,0.0526097624,0.0516962953,0.0617308338,0.0579717867,0.0616720755,0.0553402091,0.0547474059,0.0496434861,0.0554252327,0.056726799,0.0519717396,0.0479262673,0.0445135732,0.0470129124,0.0502284948,0.0497171977,0.0503163937,0.0499043936,0.049795821,0.0492392692,0.0486872089,0.0492585379,0.0515716955,0.0730252751,0.0741150177,0.0743562508,0.0728494332,0.0722575938,0.0697674976,0.0702543524,0.069745223,0.0708056429,0.0732908232,0.0752818436,0.0549005704,0.0635856013,0.0668257123,0.0616767913,0.0618824733,,,
Malta,MLT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.0443454295,0.9019523444,1.0189255943,1.2733033638,1.5524108949,1.4838237139,1.3146288071,1.6713657519,2.0722897044,2.1450082156,2.1930513795,2.1805748266,2.7764688378,2.669556585,2.4649366217,2.1937729684,2.4944436087,2.6161286119,3.0146333443,2.8906083449,3.2310410712,3.5867353017,4.0282112808,3.0177052196,4.1262942652,3.5639823808,4.3409641618,5.3863070961,5.7962513496,6.1897001044,6.1501482339,5.8019718948,5.6538753253,7.3198429411,6.6275707247,5.7415511037,6.0315251136,6.7234913494,5.6823949184,6.1864192324,5.4135325136,6.3258241143,5.8065378855,6.4768805415,6.4152486617,6.6832213236,6.3513032065,6.6988449169,6.2523138705,5.8141860031,6.0953298851,6.0519400963,6.3556495929,5.2401304757,,,
Myanmar,MMR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.1264634357,0.1180501288,0.128404767,0.1148969425,0.12186273,0.1135651383,0.1141519746,0.143519517,0.1133293968,0.1213374973,0.1699457172,0.1833720784,0.1717944507,0.1407309548,0.156280778,0.1497167732,0.1561255589,0.1610340778,0.1567316059,0.1514675731,0.160314991,0.1598600019,0.1551157448,0.1564420643,0.1741905099,0.1742616322,0.1729419967,0.1243862793,0.1011526025,0.1078486797,0.1017851917,0.0981585694,0.1133441898,0.1224229166,0.1414021734,0.1556658706,0.1602307511,0.1633915041,0.1736932468,0.190406875,0.2116207516,0.1810077641,0.1891116467,0.2003154177,0.2507887672,0.2320454073,0.2551688087,0.2539474987,0.1920809298,0.1991626391,0.2419242622,0.2742929547,0.2461470032,0.2378740691,,,
Middle East & North Africa (excluding high income),MNA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.85998281,0.8420305825,0.8505346956,0.9058342215,0.9952925784,1.1416342788,1.3208463106,1.3078651977,1.6214063929,1.6085592664,1.6508866696,1.713912376,1.7481394206,1.9734250774,1.9858709283,1.976252824,2.2846282396,2.3115150102,2.3919070168,2.4231800586,2.1932919637,1.9785234606,2.0569420774,2.2238204018,2.329522142,2.3554675439,2.3364679257,2.4117133835,2.5205435196,2.5262976646,2.4602368844,2.5378050956,2.575284648,2.6500171614,2.7727860837,2.8272851717,2.797530973,2.7090167479,2.9828181564,3.1681823832,3.1326345226,3.1717452505,3.1322758679,3.2964931864,3.4380273859,3.5850089575,3.6389220698,3.7253132843,3.8982086623,3.9617726913,3.9559623552,3.9536105168,4.0657782895,3.945450743,,,
Montenegro,MNE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3490438104,3.8755335149,3.6558360057,4.4576793972,2.9535560753,4.1676643613,4.1455475835,3.7638982212,3.6185538798,,,
Mongolia,MNG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.3547169377,1.4187419821,1.9507479275,1.537322654,1.9042844366,1.7687054307,1.7145434928,1.8347721504,2.0566171378,2.1608564715,2.2280288546,2.3053629743,2.41913466,2.4904963483,2.6079539885,2.748422262,2.8957645813,3.1829559624,3.6054804889,3.8267268666,4.0714976486,3.8331032565,3.8037043933,3.8375265671,3.4473292797,4.6975516225,4.8947488528,5.206508979,5.5486267033,4.9361346956,4.5733721891,5.4825115423,4.9116583597,4.1025219114,3.4845018296,3.4467315162,3.4713941425,3.3001043801,3.2722335145,3.1790805773,3.1309877461,3.2582367695,3.3916144159,3.2540504527,3.4252071099,3.3891251231,3.6720393796,4.6530938268,4.5780570612,4.9079743869,9.0909300365,9.9972577756,11.6538548231,14.5465487585,,,
Northern Mariana Islands,MNP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.2515371777,0.3444728644,0.2548292201,0.2086490942,0.2634342969,0.2415889172,0.2507387968,0.2161655109,0.313693886,0.3578472872,0.3222751957,0.3818486243,0.3409487825,0.3599944733,0.3106111173,0.277359827,0.2393529716,0.2466462866,0.2539665938,0.2272339889,0.2688105832,0.2036138015,0.2031057083,0.1548159183,0.1184788178,0.087596167,0.0747043523,0.074776854,0.0771159724,0.0790041467,0.0765102617,0.0745702596,0.0707377443,0.0729633848,0.0692199115,0.0700534735,0.0634600056,0.0667205559,0.0654315642,0.0668450314,0.0738839465,0.0841021166,0.0820628657,0.0962361134,0.0936263272,0.086265298,0.0910936035,0.101188539,0.09855269,0.1069963546,0.1124760741,0.1288445129,0.1212694102,0.1518496493,,,
Mauritania,MRT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0427304613,0.0539739115,0.0685667838,0.0940242347,0.1217582226,0.1625888783,0.1758357146,0.188179058,0.2165845627,0.2464845535,0.3734319893,0.3378880675,0.367328674,0.3743510929,0.3750084253,0.3836215753,0.3780578222,0.3959759054,0.4024763506,0.4058562755,0.4111401911,0.4204569282,0.5440753304,0.5617636499,0.5078116954,0.3715036039,0.2060007975,1.7613967521,1.6859198222,1.4471544592,0.4475785271,0.4529157788,0.4643181871,0.4662426363,0.5290003948,0.4682013363,0.4637564435,0.4516761248,0.4397935431,0.4364470231,0.4327767617,0.4550145146,0.4678022319,0.4672066228,0.5013155482,0.5034138247,0.4965858073,0.5541896202,0.5670366127,0.606292764,0.6228406749,0.6501241712,0.7029020137,0.6836535075,,,
Mauritius,MUS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.2725149427,0.2747191729,0.361281304,0.2907641394,0.418299766,0.4041978752,0.3577267814,0.6361795955,0.7991578293,0.704146331,0.6037675545,0.4719040072,0.8090999034,0.7844358184,0.7893278454,0.6618688341,0.6836384054,0.6964832062,0.6756557854,0.6948819229,0.6111419932,0.5535308865,0.5061646051,0.5967119601,0.6194862584,0.693494936,0.7773600685,0.8989809687,0.8189983312,1.0011119989,1.3819111709,1.4218941833,1.5757629968,1.6173410341,1.4597536407,1.630203206,1.7203270558,1.7404361639,1.8707555275,2.0655340446,2.2677893928,2.3940133095,2.3957153329,2.5235047842,2.5317554502,2.6839994008,2.9419301197,2.97588958,3.0299914558,2.9631634346,3.1320825336,3.1299987863,3.2410449389,2.9600469708,,,
Malawi,MWI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,0.0832689109,0.0858320932,0.1031807071,0.0860391557,0.088934313,0.0850421991,0.098769283,0.1062405616,0.1124344566,0.114482272,0.106989931,0.1094664919,0.1068872977,0.113376339,0.1155573197,0.1065803366,0.1154262582,0.0956254315,0.0916245075,0.0864513947,0.0808678733,0.0773539043,0.0726935855,0.0673841127,0.0629532132,0.0622409923,0.0650854639,0.0687261895,0.0677887595,0.0714672186,0.0739009535,0.074289623,0.0710916923,0.0739802977,0.0732458981,0.0882839608,0.0799365331,0.0775404322,0.0749654055,0.0791604069,0.0786147672,0.07191411,0.072711421,0.0695455461,0.0788535737,0.0701203206,0.0806898579,0.0780273587,0.071936601,0.0785941382,,,
Malaysia,MYS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,1.3385721805,1.4914505157,1.5631038352,1.4915531617,1.5840824784,1.5794708678,1.8964147828,1.7538955833,1.761545575,2.0199895101,2.0238595654,2.173808169,2.1020799892,2.5438364073,2.262852606,2.298687671,2.4648959636,2.4403491484,2.4836726847,2.8170791612,3.1076003274,3.666052373,3.92082032,4.6557930602,4.6526237861,5.8446236483,5.8969677691,5.7236013183,5.107167872,4.713588472,5.3684912153,5.6695179036,5.4808191976,6.3635058602,6.4671847408,6.7640728119,6.3855083005,6.914051746,7.5018839104,7.1871087748,7.7695617988,7.7137600676,7.5359267506,8.026727068,,,
North America,NAC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,15.5255287984,15.2215330668,15.5680938077,15.9924669334,16.5386268673,17.0220877947,17.6378504239,18.1489697184,18.6684524318,19.3616695373,20.6271118486,20.5335955196,21.325606888,21.9869107494,21.0785483277,20.0803868498,20.7481762016,21.1025973418,21.5149151716,21.4299536581,20.5138572875,19.5195815401,18.3789854112,18.3221925638,18.7367818258,18.6231868824,18.3973030107,19.0418536254,19.7059458432,19.7593488798,18.9543711708,18.6679957093,18.7750525662,18.971131,19.0076853552,18.9594772727,19.1911455355,19.3950762416,19.3289924081,19.4649645591,19.9261957445,19.3911372692,19.3341347654,19.3659468958,19.4427824603,19.3579046348,18.8576767925,18.9612386018,18.2635080388,16.9577744323,17.1861750595,16.7655770677,16.0434174363,16.1020899556,,,
Namibia,NAM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0284977113,0.7203182208,0.7606833372,0.8911900121,0.9864966858,0.9864594303,1.0256897562,1.0220312076,1.0535493281,0.8963549631,0.8655725405,1.0444561252,0.8990733746,0.9461285887,0.9795780292,1.1397041775,1.1337104992,1.13362974,1.5737728783,1.4260083248,1.4125429708,1.2604406558,1.4721477367,1.256404181,,,
New Caledonia,NCL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,10.908164557,10.9287438424,6.7711990408,7.2313068845,12.4869466515,13.6144972376,16.1583315508,15.276,18.5008442211,14.9853365385,21.3799196429,20.1685,13.5868924303,20.2327081712,21.2462061069,19.0960754717,17.8424179104,15.7465294118,11.2276872727,11.8614873646,14.2961942164,9.768384157,8.6830130405,7.7680228648,7.9554434553,9.4256976368,8.9257133778,9.0932461059,9.2095142071,9.8652050953,9.269474953,10.0791163422,8.8106385464,9.9577606019,10.4504913395,10.708723738,11.118083254,9.0847540935,8.8245655912,9.8329318306,10.4732120246,8.6898133662,10.8607702379,12.17444,11.0975,12.2233333333,11.5783574468,12.3722731092,11.8495619835,12.1385183673,14.169288,14.3648228346,14.0167181467,14.6819429658,,,
Niger,NER,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.008640403,0.015744342,0.0183522664,0.0237656552,0.0250122448,0.0233770512,0.0336487931,0.0318543481,0.0378892146,0.0435765775,0.0481067205,0.0499707881,0.0532337735,0.0675255407,0.0576303468,0.0645320303,0.0627147558,0.0669624189,0.074173423,0.082843846,0.0959310325,0.1118687805,0.1187533367,0.1489920162,0.1493897425,0.1458612465,0.1282883523,0.1383968329,0.1329731655,0.1357575764,0.0926960001,0.0884335512,0.0829625234,0.0894441454,0.0855990118,0.0865642617,0.092981561,0.0904085512,0.0917395252,0.0881047743,0.0620721255,0.0563799721,0.0579991323,0.0605959658,0.062640293,0.0530249819,0.0495203111,0.0497258638,0.0537222417,0.0617710577,0.0720255782,0.0783321143,0.1058361347,0.1068609205,,,
Nigeria,NGA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0753488473,0.089163494,0.0887217732,0.1111640181,0.1479632862,0.2341574658,0.2514365301,0.2446828906,0.1236676986,0.2207852243,0.3837386493,0.5618538388,0.704174376,0.8223847965,1.0070211268,0.7456230491,0.8444073894,0.7499829997,0.6947610214,0.9814273309,0.9247845697,0.8709718972,0.8439829809,0.7516656076,0.8514233683,0.8330359015,0.8535379166,0.6712035188,0.7793832223,0.4554836831,0.3991165933,0.4079535722,0.63911197,0.5649190699,0.4242499756,0.3068211078,0.3502570795,0.3524951315,0.3436968467,0.3736583353,0.6443086051,0.6613494583,0.7591262953,0.7024419715,0.7133533188,0.7498618002,0.6900155487,0.6459691321,0.6362591764,0.4944079217,0.5771753484,0.5867579072,0.5922243125,0.5534773508,,,
Nicaragua,NIC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.2996090598,0.3065182474,0.3498749046,0.4339441786,0.4743739009,0.378676672,0.4520699613,0.4939836886,0.5459604153,0.5533283523,0.5856569485,0.6095215024,0.6299157692,0.6958854962,0.7193783425,0.689673149,0.7717574916,0.9544196745,0.8589900943,0.5423807135,0.6239714331,0.6406646671,0.6158761087,0.5675223608,0.5116623545,0.5368380015,0.5958889245,0.6280176876,0.5664350819,0.3644156654,0.6149175161,0.473434345,0.552851552,0.52023855,0.5621288346,0.6026556791,0.6115857017,0.6565395232,0.7025817378,0.7327093714,0.7484578634,0.7771459099,0.7806599177,0.8417297032,0.8335812756,0.8030235009,0.8194914074,0.8340551879,0.7904876268,0.7933762692,0.7905714149,0.8403849866,0.7955415946,0.7684752843,,,
Netherlands,NLD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.3991796202,6.520357665,7.0608537968,7.6239248883,7.9876732481,8.1740538956,8.3215318156,8.4760546367,8.9202522192,9.0006481605,10.8858088713,10.6768101126,11.8388097678,12.3254524298,11.8453491813,11.1968748754,12.31905294,11.8559280928,12.2329775422,13.3786242179,12.5449454409,11.5781511718,9.3848333192,9.6231800221,10.0563919233,10.2092560727,9.9569783118,10.4036015729,9.9535062582,10.9840290602,10.5944750062,10.9592939467,10.6837881646,10.7781783931,10.7465233008,10.887135887,11.2778474972,10.7529534004,10.7480167864,10.3659659622,10.3830897629,10.4738912314,10.6524899577,10.7736601759,10.8520529606,10.4323848085,10.2231631262,10.4684473451,10.5414923013,10.2349712542,10.9325431585,10.3276567276,10.1091682571,10.1147592492,,,
Norway,NOR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.6585636982,3.6986943875,3.8686260586,4.0865159686,4.3823279347,4.4074898044,5.2127318005,5.1072949704,5.5391936457,5.7753929808,7.2275350686,6.9684517628,7.4822387671,7.7069170118,6.949826335,7.4048031686,7.2818077907,7.6846192563,8.5723863797,8.4081775472,9.3137538489,9.8372189003,9.9767168993,9.0830470261,9.7722327413,9.8048270013,11.2966035523,9.7225437405,10.0920100022,11.6822755016,7.4291480813,7.5263411683,7.4676268039,8.1512681729,7.8183324175,7.6710166398,7.6154928542,8.1953072274,8.52482024,9.1175462184,8.8340157031,9.2849922382,8.3785347759,9.9064360204,9.2874664355,9.1792169258,9.4958356908,9.5748496598,11.6795832484,11.4618288551,12.2949545247,9.1247672159,9.9409802348,11.7403242327,,,
Nepal,NPL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0080217203,0.0078974833,0.008481014,0.0093895578,0.0140249224,0.0164771115,0.0171776988,0.0188098864,0.0219559269,0.0340146307,0.0189667551,0.0161879211,0.0214362275,0.0330670489,0.0326499772,0.0264417579,0.020748464,0.0242467627,0.0231942771,0.0352732886,0.0364481588,0.029841766,0.0284500294,0.0310105786,0.0430959759,0.0405876154,0.0411927035,0.0499507273,0.0556251756,0.049934992,0.0338491922,0.0499421905,0.0673454396,0.0722110275,0.0813934864,0.0951425384,0.113513167,0.1242787365,0.0984644958,0.1380921587,0.1292864471,0.1353425701,0.1070920308,0.1142762647,0.1059434172,0.1209066334,0.0993719011,0.1003149639,0.129963427,0.1629920821,0.1881533686,0.2035930221,0.2125486741,0.2335762687,,,
Nauru,NRU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,5.3338181818,5.7516556291,5.5598045822,7.8123566044,7.6383592373,10.3652638191,10.1657169259,13.2962683185,11.4202877058,12.2910230254,14.2009466437,14.5227722772,14.3482392398,15.7120939876,15.5487621392,15.3763019072,16.6503739316,16.4114782151,16.1520922399,15.8724379376,15.5711252654,15.2529973085,19.3092388703,18.4422222222,18.0165676417,17.6061857972,13.6155946271,13.3288432756,12.6792749371,11.6963679391,11.1538071581,10.6662988967,10.2338283664,10.2104216388,9.8477222996,9.1273397053,8.3988249353,8.0248681985,7.6448922863,6.537836767,6.526846633,6.1630252101,4.3564003564,4.3676426799,4.3798148701,4.0224371759,4.3894264339,4.0164293538,4.00208354,4.3460740741,,,
New Zealand,NZL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.8670697361,4.863166095,4.5165265915,4.8303361245,5.0691800108,5.2122629737,5.2375925857,5.0076135237,4.9078366872,5.1471306982,5.0503280322,5.2787833859,5.5777192741,6.1469584304,6.2032294871,5.9231487788,6.1845626105,6.5061572976,5.7697798923,5.2993988421,5.6084638119,5.2888633236,5.7791761985,5.6151761323,5.9792860463,6.7149093037,7.0520534147,7.3633413755,7.7351653774,7.7003443259,7.0712376119,6.8910348774,7.1020415098,7.4711455126,7.3704674033,7.3861090543,7.6749563237,8.2042736625,7.8713140236,8.5108516075,8.5493941986,8.8771544904,8.4085141193,8.4627279499,8.4536124771,8.2584895619,7.9928086316,7.9637745632,8.0290410348,7.5272960535,7.3041630083,7.1859482208,7.8279689662,7.6450523401,,,
OECD members,OED,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.273067594,7.3089694416,7.5309476506,7.8430458313,8.1296354479,8.3703835894,8.6457954998,8.9196088202,9.2991164902,9.7477993068,10.4645834587,10.5381764227,10.9251097606,11.3540866114,10.9785977776,10.5318573092,10.9780143093,11.0994813671,11.2900382684,11.4829397956,11.1279222187,10.6200098808,10.1835022376,10.0407996356,10.222804544,10.2561589696,10.177418667,10.4213947255,10.6774555977,10.9076126286,10.5553981821,10.5423059831,10.5191512032,10.5322436221,10.584686879,10.6253251045,10.860766583,10.8894174499,10.8021598297,10.852380179,11.0556541211,10.9278681117,10.9014766229,10.9826673047,11.0353425346,10.9641920242,10.8653472167,10.884767229,10.608127497,9.8772256414,10.1063007367,9.9068376188,9.695674703,9.6547168018,,,
Oman,OMN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,0.0180673325,0.04106994,0.0456943482,0.2055378062,0.2374185726,0.3349197764,0.3242218692,2.7956449582,2.6922289243,2.6173739667,2.7743777221,8.2274727791,8.9793042993,8.7005397799,7.5484600585,7.0730106104,5.2382310774,4.9302010245,4.4458580457,5.5345005331,5.6327622812,5.7804067762,6.3242236757,5.8402349046,6.3049838335,5.7784829202,6.2831324404,6.2203615091,6.1008195305,6.5131512721,7.1539046496,7.2524777997,6.8044827207,6.9517726733,7.443034857,9.3047520963,9.7774527408,8.9264794083,10.9637349814,13.5805419117,11.4315058365,11.9244849497,15.5102891231,16.8466398072,16.1015676695,15.9633753344,17.1120612607,17.5124789603,16.6997203537,15.6604231168,,,
